# Gene Family	SRS1007613.rxn	tiny-test-data-mt.rxn
RXN-5341: NO_NAME|g__Escherichia.s__Escherichia_coli	24.613	0
RXN-5341: NO_NAME|unclassified	30.919	0
RXN-5424: indole-3-glycol dehydrogenase	242.792	0
RXN-5424: indole-3-glycol dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	8.505	0
RXN-5424: indole-3-glycol dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	48.035	0
RXN-5424: indole-3-glycol dehydrogenase|g__Escherichia.s__Escherichia_coli	93.798	0
RXN-5424: indole-3-glycol dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.14	0
RXN-5424: indole-3-glycol dehydrogenase|unclassified	80.314	0
RXN-5581: NO_NAME	42.357	0
RXN-5581: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	26.51	0
RXN-5581: NO_NAME|g__Escherichia.s__Escherichia_coli	2.979	0
RXN-5581: NO_NAME|unclassified	12.867	0
RXN-5841: NO_NAME	230.506	0
RXN-5841: NO_NAME|g__Escherichia.s__Escherichia_coli	185.132	0
RXN-5841: NO_NAME|unclassified	45.375	0
RXN-6002: NO_NAME	42.357	0
RXN-6002: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	26.51	0
RXN-6002: NO_NAME|g__Escherichia.s__Escherichia_coli	2.979	0
RXN-6002: NO_NAME|unclassified	12.867	0
RXN-6182: NO_NAME	135.262	0
RXN-6182: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	34.699	0
RXN-6182: NO_NAME|g__Escherichia.s__Escherichia_coli	28.061	0
RXN-6182: NO_NAME|unclassified	72.502	0
RXN-6383: NO_NAME	16.608	0
RXN-6383: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	16.608	0
RXN-6423: NO_NAME	115.698	0
RXN-6423: NO_NAME|g__Escherichia.s__Escherichia_coli	78.707	0
RXN-6423: NO_NAME|unclassified	36.991	0
RXN-6601: NO_NAME	91.347	0
RXN-6601: NO_NAME|g__Escherichia.s__Escherichia_coli	21.061	0
RXN-6601: NO_NAME|unclassified	70.285	0
RXN-6622: NO_NAME	74.526	0
RXN-6622: NO_NAME|g__Escherichia.s__Escherichia_coli	74.526	0
RXN-6642: NO_NAME	193.281	0
RXN-6642: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	11.871	0
RXN-6642: NO_NAME|g__Escherichia.s__Escherichia_coli	143.149	0
RXN-6642: NO_NAME|unclassified	38.261	0
RXN-6763: NO_NAME	105.57	0
RXN-6763: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	33.61	0
RXN-6763: NO_NAME|g__Escherichia.s__Escherichia_coli	53.557	0
RXN-6763: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	18.402	0
RXN-7001: NO_NAME	152.746	0
RXN-7001: NO_NAME|g__Escherichia.s__Escherichia_coli	152.746	0
RXN-7241: NO_NAME	26.056	0
RXN-7241: NO_NAME|g__Escherichia.s__Escherichia_coli	26.056	0
RXN-7253: NO_NAME	118.937	0
RXN-7253: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	110.521	0
RXN-7253: NO_NAME|unclassified	8.416	0
RXN-7421: NO_NAME	55.029	0
RXN-7421: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	14.761	0
RXN-7421: NO_NAME|unclassified	40.268	0
RXN-7607: NO_NAME	230.506	0
RXN-7607: NO_NAME|g__Escherichia.s__Escherichia_coli	185.132	0
RXN-7607: NO_NAME|unclassified	45.375	0
RXN-7609: NO_NAME	230.506	0
RXN-7609: NO_NAME|g__Escherichia.s__Escherichia_coli	185.132	0
RXN-7609: NO_NAME|unclassified	45.375	0
RXN-7637: NO_NAME	106.357	0
RXN-7637: NO_NAME|g__Escherichia.s__Escherichia_coli	30.281	0
RXN-7637: NO_NAME|unclassified	76.076	0
RXN-7644: D-sorbitol 2-dehydrogenase	51.861	0
RXN-7644: D-sorbitol 2-dehydrogenase|g__Escherichia.s__Escherichia_coli	13.704	0
RXN-7644: D-sorbitol 2-dehydrogenase|unclassified	38.157	0
RXN-7657: isobutanol dehydrogenase	242.792	0
RXN-7657: isobutanol dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	8.505	0
RXN-7657: isobutanol dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	48.035	0
RXN-7657: isobutanol dehydrogenase|g__Escherichia.s__Escherichia_coli	93.798	0
RXN-7657: isobutanol dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.14	0
RXN-7657: isobutanol dehydrogenase|unclassified	80.314	0
RXN-7669: 1,4-&alpha;-glucan branching enzyme	117.595	0
RXN-7669: 1,4-&alpha;-glucan branching enzyme|g__Corynebacterium.s__Corynebacterium_glutamicum	38.281	0
RXN-7669: 1,4-&alpha;-glucan branching enzyme|g__Roseobacter.s__Roseobacter_denitrificans	8.781	0
RXN-7669: 1,4-&alpha;-glucan branching enzyme|unclassified	70.534	0
RXN-7682: NO_NAME	323.972	0
RXN-7682: NO_NAME|g__Escherichia.s__Escherichia_coli	115.333	0
RXN-7682: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	51.132	0
RXN-7682: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	3.824	0
RXN-7682: NO_NAME|unclassified	153.683	0
RXN-7693: 3-methylbutanol dehydrogenase	242.792	0
RXN-7693: 3-methylbutanol dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	8.505	0
RXN-7693: 3-methylbutanol dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	48.035	0
RXN-7693: 3-methylbutanol dehydrogenase|g__Escherichia.s__Escherichia_coli	93.798	0
RXN-7693: 3-methylbutanol dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.14	0
RXN-7693: 3-methylbutanol dehydrogenase|unclassified	80.314	0
RXN-7694: 2-methylbutanol dehydrogenase	242.792	0
RXN-7694: 2-methylbutanol dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	8.505	0
RXN-7694: 2-methylbutanol dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	48.035	0
RXN-7694: 2-methylbutanol dehydrogenase|g__Escherichia.s__Escherichia_coli	93.798	0
RXN-7694: 2-methylbutanol dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.14	0
RXN-7694: 2-methylbutanol dehydrogenase|unclassified	80.314	0
RXN-7699: NO_NAME	21.061	0
RXN-7699: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	21.061	0
RXN-7700: 2-phenylethanol dehydrogenase	242.792	0
RXN-7700: 2-phenylethanol dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	8.505	0
RXN-7700: 2-phenylethanol dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	48.035	0
RXN-7700: 2-phenylethanol dehydrogenase|g__Escherichia.s__Escherichia_coli	93.798	0
RXN-7700: 2-phenylethanol dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.14	0
RXN-7700: 2-phenylethanol dehydrogenase|unclassified	80.314	0
RXN-7706: methionol dehydrogenase	242.792	0
RXN-7706: methionol dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	8.505	0
RXN-7706: methionol dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	48.035	0
RXN-7706: methionol dehydrogenase|g__Escherichia.s__Escherichia_coli	93.798	0
RXN-7706: methionol dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.14	0
RXN-7706: methionol dehydrogenase|unclassified	80.314	0
RXN-7710: NO_NAME	117.595	0
RXN-7710: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	38.281	0
RXN-7710: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	8.781	0
RXN-7710: NO_NAME|unclassified	70.534	0
RXN-7716: dihydrolipoyl dehydrogenase	133.994	0
RXN-7716: dihydrolipoyl dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	12.535	0
RXN-7716: dihydrolipoyl dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	50.33	0
RXN-7716: dihydrolipoyl dehydrogenase|g__Escherichia.s__Escherichia_coli	27.843	0
RXN-7716: dihydrolipoyl dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	30.846	0
RXN-7716: dihydrolipoyl dehydrogenase|unclassified	12.439	0
RXN-7719: dihydrolipoyl dehydrogenase	133.994	0
RXN-7719: dihydrolipoyl dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	12.535	0
RXN-7719: dihydrolipoyl dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	50.33	0
RXN-7719: dihydrolipoyl dehydrogenase|g__Escherichia.s__Escherichia_coli	27.843	0
RXN-7719: dihydrolipoyl dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	30.846	0
RXN-7719: dihydrolipoyl dehydrogenase|unclassified	12.439	0
RXN-7737: NO_NAME	28.328	0
RXN-7737: NO_NAME|g__Escherichia.s__Escherichia_coli	28.328	0
RXN-7835: NO_NAME	214.957	0
RXN-7835: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	2.585	0
RXN-7835: NO_NAME|g__Escherichia.s__Escherichia_coli	167.044	0
RXN-7835: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	18.081	0
RXN-7835: NO_NAME|unclassified	27.247	0
RXN-7836: NO_NAME	43.597	0
RXN-7836: NO_NAME|g__Escherichia.s__Escherichia_coli	23.694	0
RXN-7836: NO_NAME|unclassified	19.903	0
RXN-7838: NO_NAME	670.747	0
RXN-7838: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	26.286	0
RXN-7838: NO_NAME|g__Escherichia.s__Escherichia_coli	408.182	0
RXN-7838: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	31.443	0
RXN-7838: NO_NAME|unclassified	204.836	0
RXN-7902: NO_NAME	61.445	0
RXN-7902: NO_NAME|g__Escherichia.s__Escherichia_coli	61.445	0
RXN-7904: NO_NAME	144.252	0
RXN-7904: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	41.538	0
RXN-7904: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	35.294	0
RXN-7904: NO_NAME|unclassified	67.42	0
RXN-7911: NO_NAME	214.957	0
RXN-7911: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	2.585	0
RXN-7911: NO_NAME|g__Escherichia.s__Escherichia_coli	167.044	0
RXN-7911: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	18.081	0
RXN-7911: NO_NAME|unclassified	27.247	0
RXN-7919: NO_NAME	186.703	0
RXN-7919: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	41.978	0
RXN-7919: NO_NAME|g__Escherichia.s__Escherichia_coli	115.063	0
RXN-7919: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	25.87	0
RXN-7919: NO_NAME|unclassified	3.791	0
RXN-7931: NO_NAME	43.597	0
RXN-7931: NO_NAME|g__Escherichia.s__Escherichia_coli	23.694	0
RXN-7931: NO_NAME|unclassified	19.903	0
RXN-7933: NO_NAME	25.216	0
RXN-7933: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	25.216	0
RXN-7967: NO_NAME	138.13	0
RXN-7967: NO_NAME|g__Escherichia.s__Escherichia_coli	138.13	0
RXN-7968: NO_NAME	138.13	0
RXN-7968: NO_NAME|g__Escherichia.s__Escherichia_coli	138.13	0
RXN-8001: NO_NAME	63.196	0
RXN-8001: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	9.096	0
RXN-8001: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	18.389	0
RXN-8001: NO_NAME|unclassified	35.712	0
RXN-8036: NO_NAME	55.532	0
RXN-8036: NO_NAME|g__Escherichia.s__Escherichia_coli	24.613	0
RXN-8036: NO_NAME|unclassified	30.919	0
RXN-8344: NO_NAME	57.332	0
RXN-8344: NO_NAME|g__Escherichia.s__Escherichia_coli	57.332	0
RXN-8348: NO_NAME	204.997	0
RXN-8348: NO_NAME|g__Escherichia.s__Escherichia_coli	130.677	0
RXN-8348: NO_NAME|unclassified	74.32	0
RXN-8391: NO_NAME	29.981	0
RXN-8391: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	12.824	0
RXN-8391: NO_NAME|unclassified	17.158	0
RXN-8505: NO_NAME	124.337	0
RXN-8505: NO_NAME|g__Escherichia.s__Escherichia_coli	103.961	0
RXN-8505: NO_NAME|unclassified	20.376	0
RXN-8612: NO_NAME	8.885	0
RXN-8612: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	8.885	0
RXN-8629: dihydrolipoyl dehydrogenase	133.994	0
RXN-8629: dihydrolipoyl dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	12.535	0
RXN-8629: dihydrolipoyl dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	50.33	0
RXN-8629: dihydrolipoyl dehydrogenase|g__Escherichia.s__Escherichia_coli	27.843	0
RXN-8629: dihydrolipoyl dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	30.846	0
RXN-8629: dihydrolipoyl dehydrogenase|unclassified	12.439	0
RXN-8631: NO_NAME	211.2	0
RXN-8631: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	89.475	0
RXN-8631: NO_NAME|g__Escherichia.s__Escherichia_coli	56.308	0
RXN-8631: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	10.448	0
RXN-8631: NO_NAME|unclassified	54.97	0
RXN-8641: NO_NAME	81.077	0
RXN-8641: NO_NAME|g__Escherichia.s__Escherichia_coli	68.536	0
RXN-8641: NO_NAME|unclassified	12.541	0
RXN-8643: NO_NAME	22.197	0
RXN-8643: NO_NAME|unclassified	22.197	0
RXN-864: NO_NAME	28.152	0
RXN-864: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	24.738	0
RXN-864: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	3.414	0
RXN-8668: NO_NAME	74.953	0
RXN-8668: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	50.152	0
RXN-8668: NO_NAME|unclassified	24.801	0
RXN-8769: NO_NAME	38.697	0
RXN-8769: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	17.113	0
RXN-8769: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	21.583	0
RXN-8770: NO_NAME	99.795	0
RXN-8770: NO_NAME|g__Escherichia.s__Escherichia_coli	82.637	0
RXN-8770: NO_NAME|unclassified	17.158	0
RXN-8783: NO_NAME	53.541	0
RXN-8783: NO_NAME|unclassified	53.541	0
RXN-8850: NO_NAME	16.496	0
RXN-8850: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	16.496	0
RXN-8891: NO_NAME	19.772	0
RXN-8891: NO_NAME|unclassified	19.772	0
RXN-8974: NO_NAME	26.896	0
RXN-8974: NO_NAME|unclassified	26.896	0
RXN-8975: NO_NAME	43.301	0
RXN-8975: NO_NAME|g__Escherichia.s__Escherichia_coli	17.46	0
RXN-8975: NO_NAME|unclassified	25.842	0
RXN-8976: NO_NAME	117.398	0
RXN-8976: NO_NAME|g__Escherichia.s__Escherichia_coli	31.44	0
RXN-8976: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	32.995	0
RXN-8976: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	52.962	0
RXN-8992: NO_NAME	36.678	0
RXN-8992: NO_NAME|g__Escherichia.s__Escherichia_coli	36.678	0
RXN-8999: NO_NAME	30.781	0
RXN-8999: NO_NAME|g__Escherichia.s__Escherichia_coli	30.781	0
RXN-9023: NO_NAME	7.058	0
RXN-9023: NO_NAME|unclassified	7.058	0
RXN-9025: maltodextrin phosphorylase	133.971	0
RXN-9025: maltodextrin phosphorylase|g__Escherichia.s__Escherichia_coli	4.117	0
RXN-9025: maltodextrin phosphorylase|g__Polaromonas.s__Polaromonas_naphthalenivorans	28.147	0
RXN-9025: maltodextrin phosphorylase|unclassified	101.707	0
RXN-9087: NO_NAME	21.287	0
RXN-9087: NO_NAME|g__Escherichia.s__Escherichia_coli	15.509	0
RXN-9087: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	5.777	0
RXN-9157: NO_NAME	91.347	0
RXN-9157: NO_NAME|g__Escherichia.s__Escherichia_coli	21.061	0
RXN-9157: NO_NAME|unclassified	70.285	0
RXN-9190: NO_NAME	78.598	0
RXN-9190: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	15.823	0
RXN-9190: NO_NAME|unclassified	62.775	0
RXN-9191: NO_NAME	298.434	0
RXN-9191: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	36.837	0
RXN-9191: NO_NAME|g__Escherichia.s__Escherichia_coli	246.287	0
RXN-9191: NO_NAME|unclassified	15.31	0
RXN-9204: NO_NAME	78.598	0
RXN-9204: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	15.823	0
RXN-9204: NO_NAME|unclassified	62.775	0
RXN-9205: NO_NAME	298.434	0
RXN-9205: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	36.837	0
RXN-9205: NO_NAME|g__Escherichia.s__Escherichia_coli	246.287	0
RXN-9205: NO_NAME|unclassified	15.31	0
RXN-9217: NO_NAME	78.598	0
RXN-9217: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	15.823	0
RXN-9217: NO_NAME|unclassified	62.775	0
RXN-9220: NO_NAME	298.434	0
RXN-9220: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	36.837	0
RXN-9220: NO_NAME|g__Escherichia.s__Escherichia_coli	246.287	0
RXN-9220: NO_NAME|unclassified	15.31	0
RXN-9223: NO_NAME	24.767	0
RXN-9223: NO_NAME|unclassified	24.767	0
RXN-9225: NO_NAME	64.767	0
RXN-9225: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	19.382	0
RXN-9225: NO_NAME|g__Escherichia.s__Escherichia_coli	7.744	0
RXN-9225: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	19.334	0
RXN-9225: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	18.306	0
RXN-9227: 2-heptaprenyl-6-methoxy-1,4-benzoquinone methyltransferase	27.446	0
RXN-9227: 2-heptaprenyl-6-methoxy-1,4-benzoquinone methyltransferase|g__Escherichia.s__Escherichia_coli	12.136	0
RXN-9227: 2-heptaprenyl-6-methoxy-1,4-benzoquinone methyltransferase|unclassified	15.31	0
RXN-9229: 3-demethylubiquinone-7 3-O-methyltransferase	69.679	0
RXN-9229: 3-demethylubiquinone-7 3-O-methyltransferase|g__Chromobacterium.s__Chromobacterium_violaceum	19.382	0
RXN-9229: 3-demethylubiquinone-7 3-O-methyltransferase|g__Escherichia.s__Escherichia_coli	7.744	0
RXN-9229: 3-demethylubiquinone-7 3-O-methyltransferase|g__Polaromonas.s__Polaromonas_naphthalenivorans	19.334	0
RXN-9229: 3-demethylubiquinone-7 3-O-methyltransferase|g__Roseobacter.s__Roseobacter_denitrificans	18.306	0
RXN-9229: 3-demethylubiquinone-7 3-O-methyltransferase|unclassified	4.912	0
RXN-9231: NO_NAME	24.767	0
RXN-9231: NO_NAME|unclassified	24.767	0
RXN-9233: NO_NAME	64.767	0
RXN-9233: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	19.382	0
RXN-9233: NO_NAME|g__Escherichia.s__Escherichia_coli	7.744	0
RXN-9233: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	19.334	0
RXN-9233: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	18.306	0
RXN-9235: NO_NAME	27.446	0
RXN-9235: NO_NAME|g__Escherichia.s__Escherichia_coli	12.136	0
RXN-9235: NO_NAME|unclassified	15.31	0
RXN-9237: 3-demethylubiquinone-10 3-O-methyltransferase	69.679	0
RXN-9237: 3-demethylubiquinone-10 3-O-methyltransferase|g__Chromobacterium.s__Chromobacterium_violaceum	19.382	0
RXN-9237: 3-demethylubiquinone-10 3-O-methyltransferase|g__Escherichia.s__Escherichia_coli	7.744	0
RXN-9237: 3-demethylubiquinone-10 3-O-methyltransferase|g__Polaromonas.s__Polaromonas_naphthalenivorans	19.334	0
RXN-9237: 3-demethylubiquinone-10 3-O-methyltransferase|g__Roseobacter.s__Roseobacter_denitrificans	18.306	0
RXN-9237: 3-demethylubiquinone-10 3-O-methyltransferase|unclassified	4.912	0
RXN-9238: NO_NAME	24.767	0
RXN-9238: NO_NAME|unclassified	24.767	0
RXN-9240: NO_NAME	64.767	0
RXN-9240: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	19.382	0
RXN-9240: NO_NAME|g__Escherichia.s__Escherichia_coli	7.744	0
RXN-9240: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	19.334	0
RXN-9240: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	18.306	0
RXN-9242: NO_NAME	27.446	0
RXN-9242: NO_NAME|g__Escherichia.s__Escherichia_coli	12.136	0
RXN-9242: NO_NAME|unclassified	15.31	0
RXN-9310: NO_NAME	32.84	0
RXN-9310: NO_NAME|g__Escherichia.s__Escherichia_coli	23.179	0
RXN-9310: NO_NAME|unclassified	9.662	0
RXN-9358: NO_NAME	78.598	0
RXN-9358: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	15.823	0
RXN-9358: NO_NAME|unclassified	62.775	0
RXN-9359: NO_NAME	78.598	0
RXN-9359: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	15.823	0
RXN-9359: NO_NAME|unclassified	62.775	0
RXN-9360: NO_NAME	78.598	0
RXN-9360: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	15.823	0
RXN-9360: NO_NAME|unclassified	62.775	0
RXN-9361: NO_NAME	298.434	0
RXN-9361: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	36.837	0
RXN-9361: NO_NAME|g__Escherichia.s__Escherichia_coli	246.287	0
RXN-9361: NO_NAME|unclassified	15.31	0
RXN-9362: NO_NAME	298.434	0
RXN-9362: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	36.837	0
RXN-9362: NO_NAME|g__Escherichia.s__Escherichia_coli	246.287	0
RXN-9362: NO_NAME|unclassified	15.31	0
RXN-9363: NO_NAME	298.434	0
RXN-9363: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	36.837	0
RXN-9363: NO_NAME|g__Escherichia.s__Escherichia_coli	246.287	0
RXN-9363: NO_NAME|unclassified	15.31	0
RXN-9365: NO_NAME	78.598	0
RXN-9365: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	15.823	0
RXN-9365: NO_NAME|unclassified	62.775	0
RXN-9366: NO_NAME	298.434	0
RXN-9366: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	36.837	0
RXN-9366: NO_NAME|g__Escherichia.s__Escherichia_coli	246.287	0
RXN-9366: NO_NAME|unclassified	15.31	0
RXN-9407: NO_NAME	25.066	0
RXN-9407: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	25.066	0
RXN-9409: NO_NAME	25.066	0
RXN-9409: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	25.066	0
RXN-9510: NO_NAME	114.562	0
RXN-9510: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	114.562	0
RXN-9514: acetoacetyl-[acyl-carrier protein] reductase	187.168	0
RXN-9514: acetoacetyl-[acyl-carrier protein] reductase|g__Corynebacterium.s__Corynebacterium_glutamicum	57.175	0
RXN-9514: acetoacetyl-[acyl-carrier protein] reductase|g__Escherichia.s__Escherichia_coli	49.651	0
RXN-9514: acetoacetyl-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.882	0
RXN-9514: acetoacetyl-[acyl-carrier protein] reductase|unclassified	67.46	0
RXN-9516: 3-oxo-hexanoyl-[acyl-carrier protein] synthase	608.091	0
RXN-9516: 3-oxo-hexanoyl-[acyl-carrier protein] synthase|g__Escherichia.s__Escherichia_coli	513.532	0
RXN-9516: 3-oxo-hexanoyl-[acyl-carrier protein] synthase|g__Roseobacter.s__Roseobacter_denitrificans	9.335	0
RXN-9516: 3-oxo-hexanoyl-[acyl-carrier protein] synthase|unclassified	85.224	0
RXN-9518: 3-hydroxyhexanoyl-[acyl-carrier protein] reductase	187.168	0
RXN-9518: 3-hydroxyhexanoyl-[acyl-carrier protein] reductase|g__Corynebacterium.s__Corynebacterium_glutamicum	57.175	0
RXN-9518: 3-hydroxyhexanoyl-[acyl-carrier protein] reductase|g__Escherichia.s__Escherichia_coli	49.651	0
RXN-9518: 3-hydroxyhexanoyl-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.882	0
RXN-9518: 3-hydroxyhexanoyl-[acyl-carrier protein] reductase|unclassified	67.46	0
RXN-9520: 3-hydroxyhexanoyl-[acyl-carrier protein] dehydratase	63.555	0
RXN-9520: 3-hydroxyhexanoyl-[acyl-carrier protein] dehydratase|g__Escherichia.s__Escherichia_coli	15.251	0
RXN-9520: 3-hydroxyhexanoyl-[acyl-carrier protein] dehydratase|g__Staphylococcus.s__Staphylococcus_epidermidis	37.91	0
RXN-9520: 3-hydroxyhexanoyl-[acyl-carrier protein] dehydratase|unclassified	10.393	0
RXN-9523: 3-oxo-octanoyl-[acyl-carrier protein] synthase	608.091	0
RXN-9523: 3-oxo-octanoyl-[acyl-carrier protein] synthase|g__Escherichia.s__Escherichia_coli	513.532	0
RXN-9523: 3-oxo-octanoyl-[acyl-carrier protein] synthase|g__Roseobacter.s__Roseobacter_denitrificans	9.335	0
RXN-9523: 3-oxo-octanoyl-[acyl-carrier protein] synthase|unclassified	85.224	0
RXN-9524: 3-oxo-octanoyl-[acyl-carrier protein] reductase	187.168	0
RXN-9524: 3-oxo-octanoyl-[acyl-carrier protein] reductase|g__Corynebacterium.s__Corynebacterium_glutamicum	57.175	0
RXN-9524: 3-oxo-octanoyl-[acyl-carrier protein] reductase|g__Escherichia.s__Escherichia_coli	49.651	0
RXN-9524: 3-oxo-octanoyl-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.882	0
RXN-9524: 3-oxo-octanoyl-[acyl-carrier protein] reductase|unclassified	67.46	0
RXN-9527: 3-oxo-decanoyl-[acyl-carrier protein] synthase	608.091	0
RXN-9527: 3-oxo-decanoyl-[acyl-carrier protein] synthase|g__Escherichia.s__Escherichia_coli	513.532	0
RXN-9527: 3-oxo-decanoyl-[acyl-carrier protein] synthase|g__Roseobacter.s__Roseobacter_denitrificans	9.335	0
RXN-9527: 3-oxo-decanoyl-[acyl-carrier protein] synthase|unclassified	85.224	0
RXN-9528: 3-oxo-decanoyl-[acyl-carrier protein] reductase	187.168	0
RXN-9528: 3-oxo-decanoyl-[acyl-carrier protein] reductase|g__Corynebacterium.s__Corynebacterium_glutamicum	57.175	0
RXN-9528: 3-oxo-decanoyl-[acyl-carrier protein] reductase|g__Escherichia.s__Escherichia_coli	49.651	0
RXN-9528: 3-oxo-decanoyl-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.882	0
RXN-9528: 3-oxo-decanoyl-[acyl-carrier protein] reductase|unclassified	67.46	0
