# Gene Family	SRS1007613.level4ec	tiny-test-data-mt.level4ec
3.2.1.93: Alpha,alpha-phosphotrehalase|g__Staphylococcus.s__Staphylococcus_epidermidis	2.708	0
3.2.1.93: Alpha,alpha-phosphotrehalase|unclassified	24.51	0
3.2.2.10: Pyrimidine-5'-nucleotide nucleosidase	25.907	0
3.2.2.10: Pyrimidine-5'-nucleotide nucleosidase|unclassified	25.907	0
3.2.2.16: Methylthioadenosine nucleosidase	24.648	0
3.2.2.16: Methylthioadenosine nucleosidase|g__Corynebacterium.s__Corynebacterium_glutamicum	24.648	0
3.2.2.20: DNA-3-methyladenine glycosylase I	22.877	0
3.2.2.20: DNA-3-methyladenine glycosylase I|g__Escherichia.s__Escherichia_coli	22.877	0
3.2.2.23: DNA-formamidopyrimidine glycosylase	77.928	0
3.2.2.23: DNA-formamidopyrimidine glycosylase|g__Escherichia.s__Escherichia_coli	77.928	0
3.2.2.27: Uracil-DNA glycosylase	40.184	0
3.2.2.27: Uracil-DNA glycosylase|g__Escherichia.s__Escherichia_coli	40.184	0
3.2.2.28: Double-stranded uracil-DNA glycosylase	52.156	0
3.2.2.28: Double-stranded uracil-DNA glycosylase|g__Escherichia.s__Escherichia_coli	52.156	0
3.2.2.4: AMP nucleosidase	115.931	0
3.2.2.4: AMP nucleosidase|g__Escherichia.s__Escherichia_coli	12.841	0
3.2.2.4: AMP nucleosidase|g__Polaromonas.s__Polaromonas_naphthalenivorans	9.511	0
3.2.2.4: AMP nucleosidase|g__Roseobacter.s__Roseobacter_denitrificans	20.144	0
3.2.2.4: AMP nucleosidase|unclassified	73.436	0
3.2.2.8: Ribosylpyrimidine nucleosidase	265.372	0
3.2.2.8: Ribosylpyrimidine nucleosidase|g__Escherichia.s__Escherichia_coli	265.372	0
3.2.2.9: Adenosylhomocysteine nucleosidase	123.195	0
3.2.2.9: Adenosylhomocysteine nucleosidase|g__Corynebacterium.s__Corynebacterium_glutamicum	24.648	0
3.2.2.9: Adenosylhomocysteine nucleosidase|g__Escherichia.s__Escherichia_coli	98.548	0
3.2.2.n1: Cytokinin riboside 5'-monophosphate phosphoribohydrolase	124.604	0
3.2.2.n1: Cytokinin riboside 5'-monophosphate phosphoribohydrolase|g__Chromobacterium.s__Chromobacterium_violaceum	39.878	0
3.2.2.n1: Cytokinin riboside 5'-monophosphate phosphoribohydrolase|g__Escherichia.s__Escherichia_coli	41.654	0
3.2.2.n1: Cytokinin riboside 5'-monophosphate phosphoribohydrolase|g__Roseobacter.s__Roseobacter_denitrificans	43.071	0
3.3.1.1: Adenosylhomocysteinase	36.227	0
3.3.1.1: Adenosylhomocysteinase|g__Chromobacterium.s__Chromobacterium_violaceum	11.607	0
3.3.1.1: Adenosylhomocysteinase|g__Corynebacterium.s__Corynebacterium_glutamicum	21.615	0
3.3.1.1: Adenosylhomocysteinase|g__Roseobacter.s__Roseobacter_denitrificans	3.004	0
3.3.2.12: Oxepin-CoA hydrolase	10.212	0
3.3.2.12: Oxepin-CoA hydrolase|unclassified	10.212	0
3.4.11.10: Bacterial leucyl aminopeptidase	59.557	0
3.4.11.10: Bacterial leucyl aminopeptidase|g__Escherichia.s__Escherichia_coli	59.557	0
3.4.11.18: Methionyl aminopeptidase	54.855	0
3.4.11.18: Methionyl aminopeptidase|g__Chromobacterium.s__Chromobacterium_violaceum	32.366	0
3.4.11.18: Methionyl aminopeptidase|g__Escherichia.s__Escherichia_coli	13.313	0
3.4.11.18: Methionyl aminopeptidase|unclassified	9.177	0
3.4.11.1: Leucyl aminopeptidase	71.299	0
3.4.11.1: Leucyl aminopeptidase|g__Escherichia.s__Escherichia_coli	59.557	0
3.4.11.1: Leucyl aminopeptidase|unclassified	11.742	0
3.4.11.23: PepB aminopeptidase	370.104	0
3.4.11.23: PepB aminopeptidase|g__Escherichia.s__Escherichia_coli	314.341	0
3.4.11.23: PepB aminopeptidase|unclassified	55.763	0
3.4.11.2: Membrane alanyl aminopeptidase	193.281	0
3.4.11.2: Membrane alanyl aminopeptidase|g__Corynebacterium.s__Corynebacterium_glutamicum	11.871	0
3.4.11.2: Membrane alanyl aminopeptidase|g__Escherichia.s__Escherichia_coli	143.149	0
3.4.11.2: Membrane alanyl aminopeptidase|unclassified	38.261	0
3.4.11.4: Tripeptide aminopeptidase	16.841	0
3.4.11.4: Tripeptide aminopeptidase|g__Escherichia.s__Escherichia_coli	16.841	0
3.4.11.5: Prolyl aminopeptidase	11.863	0
3.4.11.5: Prolyl aminopeptidase|unclassified	11.863	0
3.4.11.6: Aminopeptidase B	43.919	0
3.4.11.6: Aminopeptidase B|g__Escherichia.s__Escherichia_coli	43.919	0
3.4.13.18: Cytosol nonspecific dipeptidase	39.904	0
3.4.13.18: Cytosol nonspecific dipeptidase|g__Escherichia.s__Escherichia_coli	39.904	0
3.4.13.21: Dipeptidase E	95.945	0
3.4.13.21: Dipeptidase E|g__Escherichia.s__Escherichia_coli	95.945	0
3.4.13.9: Xaa-Pro dipeptidase	26.144	0
3.4.13.9: Xaa-Pro dipeptidase|g__Corynebacterium.s__Corynebacterium_glutamicum	11.699	0
3.4.13.9: Xaa-Pro dipeptidase|unclassified	14.445	0
3.4.15.5: Peptidyl-dipeptidase Dcp	23.146	0
3.4.15.5: Peptidyl-dipeptidase Dcp|g__Escherichia.s__Escherichia_coli	15.31	0
3.4.15.5: Peptidyl-dipeptidase Dcp|unclassified	7.836	0
3.4.16.4: Serine-type D-Ala-D-Ala carboxypeptidase	283.917	0
3.4.16.4: Serine-type D-Ala-D-Ala carboxypeptidase|g__Chromobacterium.s__Chromobacterium_violaceum	23.579	0
3.4.16.4: Serine-type D-Ala-D-Ala carboxypeptidase|g__Escherichia.s__Escherichia_coli	158.601	0
3.4.16.4: Serine-type D-Ala-D-Ala carboxypeptidase|g__Roseobacter.s__Roseobacter_denitrificans	10.446	0
3.4.16.4: Serine-type D-Ala-D-Ala carboxypeptidase|unclassified	91.291	0
3.4.17.13: Muramoyltetrapeptide carboxypeptidase	624.354	0
3.4.17.13: Muramoyltetrapeptide carboxypeptidase|g__Escherichia.s__Escherichia_coli	624.354	0
3.4.17.14: Zinc D-Ala-D-Ala carboxypeptidase	23.406	0
3.4.17.14: Zinc D-Ala-D-Ala carboxypeptidase|g__Chromobacterium.s__Chromobacterium_violaceum	23.406	0
3.4.19.13: Glutathione hydrolase	12.742	0
3.4.19.13: Glutathione hydrolase|unclassified	12.742	0
3.4.19.3: Pyroglutamyl-peptidase I	180.962	0
3.4.19.3: Pyroglutamyl-peptidase I|g__Chromobacterium.s__Chromobacterium_violaceum	73.567	0
3.4.19.3: Pyroglutamyl-peptidase I|g__Escherichia.s__Escherichia_coli	107.395	0
3.4.21.102: C-terminal processing peptidase	72.855	0
3.4.21.102: C-terminal processing peptidase|g__Escherichia.s__Escherichia_coli	15.12	0
3.4.21.102: C-terminal processing peptidase|unclassified	57.735	0
3.4.21.105: Rhomboid protease	23.415	0
3.4.21.105: Rhomboid protease|g__Escherichia.s__Escherichia_coli	23.415	0
3.4.21.107: Peptidase Do	227.182	0
3.4.21.107: Peptidase Do|g__Escherichia.s__Escherichia_coli	101.763	0
3.4.21.107: Peptidase Do|g__Polaromonas.s__Polaromonas_naphthalenivorans	29.324	0
3.4.21.107: Peptidase Do|g__Staphylococcus.s__Staphylococcus_epidermidis	25.517	0
3.4.21.107: Peptidase Do|unclassified	70.578	0
3.4.21.53: Endopeptidase La	237.915	0
3.4.21.53: Endopeptidase La|g__Chromobacterium.s__Chromobacterium_violaceum	3.944	0
3.4.21.53: Endopeptidase La|g__Escherichia.s__Escherichia_coli	151.546	0
3.4.21.53: Endopeptidase La|g__Polaromonas.s__Polaromonas_naphthalenivorans	26.337	0
3.4.21.53: Endopeptidase La|g__Roseobacter.s__Roseobacter_denitrificans	5.647	0
3.4.21.53: Endopeptidase La|unclassified	50.44	0
3.4.21.83: Oligopeptidase B	207.18	0
3.4.21.83: Oligopeptidase B|g__Escherichia.s__Escherichia_coli	207.18	0
3.4.21.88: Repressor LexA	181.238	0
3.4.21.88: Repressor LexA|g__Escherichia.s__Escherichia_coli	38.87	0
3.4.21.88: Repressor LexA|g__Roseobacter.s__Roseobacter_denitrificans	14.116	0
3.4.21.88: Repressor LexA|unclassified	128.252	0
3.4.21.89: Signal peptidase I	113.186	0
3.4.21.89: Signal peptidase I|g__Chromobacterium.s__Chromobacterium_violaceum	31.163	0
3.4.21.89: Signal peptidase I|g__Escherichia.s__Escherichia_coli	64.011	0
3.4.21.89: Signal peptidase I|unclassified	18.012	0
3.4.21.92: Endopeptidase Clp	69.896	0
3.4.21.92: Endopeptidase Clp|g__Chromobacterium.s__Chromobacterium_violaceum	16.051	0
3.4.21.92: Endopeptidase Clp|g__Corynebacterium.s__Corynebacterium_glutamicum	53.846	0
3.4.23.36: Signal peptidase II	75.105	0
3.4.23.36: Signal peptidase II|g__Escherichia.s__Escherichia_coli	75.105	0
3.4.23.43: Prepilin peptidase	91.944	0
3.4.23.43: Prepilin peptidase|g__Escherichia.s__Escherichia_coli	67.329	0
3.4.23.43: Prepilin peptidase|g__Polaromonas.s__Polaromonas_naphthalenivorans	24.614	0
3.4.23.51: HycI peptidase	325.683	0
3.4.23.51: HycI peptidase|g__Escherichia.s__Escherichia_coli	325.683	0
3.4.24.26: Pseudolysin	7.761	0
3.4.24.26: Pseudolysin|g__Chromobacterium.s__Chromobacterium_violaceum	7.761	0
3.4.24.55: Pitrilysin	64.147	0
3.4.24.55: Pitrilysin|g__Escherichia.s__Escherichia_coli	26.367	0
3.4.24.55: Pitrilysin|unclassified	37.78	0
3.4.24.70: Oligopeptidase A	20.544	0
3.4.24.70: Oligopeptidase A|g__Chromobacterium.s__Chromobacterium_violaceum	9.249	0
3.4.24.70: Oligopeptidase A|g__Escherichia.s__Escherichia_coli	11.295	0
3.4.24.75: Lysostaphin	90.766	0
3.4.24.75: Lysostaphin|unclassified	90.766	0
3.4.25.2: HslU--HslV peptidase	506.212	0
3.4.25.2: HslU--HslV peptidase|g__Chromobacterium.s__Chromobacterium_violaceum	32.054	0
3.4.25.2: HslU--HslV peptidase|g__Escherichia.s__Escherichia_coli	362.512	0
3.4.25.2: HslU--HslV peptidase|g__Roseobacter.s__Roseobacter_denitrificans	11.571	0
3.4.25.2: HslU--HslV peptidase|g__Staphylococcus.s__Staphylococcus_epidermidis	100.075	0
3.5.1.105: Chitin disaccharide deacetylase	432.855	0
3.5.1.105: Chitin disaccharide deacetylase|g__Escherichia.s__Escherichia_coli	83.699	0
3.5.1.105: Chitin disaccharide deacetylase|g__Staphylococcus.s__Staphylococcus_epidermidis	349.156	0
3.5.1.108: UDP-3-O-acyl-N-acetylglucosamine deacetylase	68.272	0
3.5.1.108: UDP-3-O-acyl-N-acetylglucosamine deacetylase|g__Escherichia.s__Escherichia_coli	28.845	0
3.5.1.108: UDP-3-O-acyl-N-acetylglucosamine deacetylase|unclassified	39.428	0
3.5.1.10: Formyltetrahydrofolate deformylase	123.195	0
3.5.1.10: Formyltetrahydrofolate deformylase|g__Escherichia.s__Escherichia_coli	46.299	0
3.5.1.10: Formyltetrahydrofolate deformylase|unclassified	76.897	0
3.5.1.110: Peroxyureidoacrylate/ureidoacrylate amidohydrolase	46.927	0
3.5.1.110: Peroxyureidoacrylate/ureidoacrylate amidohydrolase|g__Escherichia.s__Escherichia_coli	46.927	0
3.5.1.111: 2-oxoglutaramate amidase	79.272	0
3.5.1.111: 2-oxoglutaramate amidase|g__Escherichia.s__Escherichia_coli	79.272	0
3.5.1.124: NO_NAME	59.212	0
3.5.1.124: NO_NAME|g__Escherichia.s__Escherichia_coli	59.212	0
3.5.1.14: N-acyl-aliphatic-L-amino acid amidohydrolase	34.551	0
3.5.1.14: N-acyl-aliphatic-L-amino acid amidohydrolase|unclassified	34.551	0
3.5.1.16: Acetylornithine deacetylase	25.216	0
3.5.1.16: Acetylornithine deacetylase|g__Corynebacterium.s__Corynebacterium_glutamicum	25.216	0
3.5.1.18: Succinyl-diaminopimelate desuccinylase	92.674	0
3.5.1.18: Succinyl-diaminopimelate desuccinylase|g__Corynebacterium.s__Corynebacterium_glutamicum	25.216	0
3.5.1.18: Succinyl-diaminopimelate desuccinylase|g__Escherichia.s__Escherichia_coli	14.096	0
3.5.1.18: Succinyl-diaminopimelate desuccinylase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.325	0
3.5.1.18: Succinyl-diaminopimelate desuccinylase|unclassified	41.037	0
3.5.1.1: Asparaginase	12.21	0
3.5.1.1: Asparaginase|unclassified	12.21	0
3.5.1.25: N-acetylglucosamine-6-phosphate deacetylase	192.568	0
3.5.1.25: N-acetylglucosamine-6-phosphate deacetylase|g__Escherichia.s__Escherichia_coli	123.435	0
3.5.1.25: N-acetylglucosamine-6-phosphate deacetylase|unclassified	69.132	0
3.5.1.28: N-acetylmuramoyl-L-alanine amidase	297.834	0
3.5.1.28: N-acetylmuramoyl-L-alanine amidase|g__Escherichia.s__Escherichia_coli	175.101	0
3.5.1.28: N-acetylmuramoyl-L-alanine amidase|g__Staphylococcus.s__Staphylococcus_epidermidis	17.254	0
3.5.1.28: N-acetylmuramoyl-L-alanine amidase|unclassified	105.478	0
3.5.1.2: Glutaminase	186.797	0
3.5.1.2: Glutaminase|g__Chromobacterium.s__Chromobacterium_violaceum	12.599	0
3.5.1.2: Glutaminase|g__Escherichia.s__Escherichia_coli	157.26	0
3.5.1.2: Glutaminase|unclassified	16.939	0
3.5.1.3: Omega-amidase	21.495	0
3.5.1.3: Omega-amidase|g__Escherichia.s__Escherichia_coli	21.495	0
3.5.1.42: Nicotinamide-nucleotide amidase	337.59	0
3.5.1.42: Nicotinamide-nucleotide amidase|g__Chromobacterium.s__Chromobacterium_violaceum	60.855	0
3.5.1.42: Nicotinamide-nucleotide amidase|g__Escherichia.s__Escherichia_coli	276.735	0
3.5.1.44: Protein-glutamine glutaminase	79.192	0
3.5.1.44: Protein-glutamine glutaminase|g__Chromobacterium.s__Chromobacterium_violaceum	71.628	0
3.5.1.44: Protein-glutamine glutaminase|unclassified	7.564	0
3.5.1.47: N-acetyldiaminopimelate deacetylase	32.269	0
3.5.1.47: N-acetyldiaminopimelate deacetylase|unclassified	32.269	0
3.5.1.5: Urease	67.372	0
3.5.1.5: Urease|unclassified	67.372	0
3.5.1.62: Acetylputrescine deacetylase	24.406	0
3.5.1.62: Acetylputrescine deacetylase|g__Chromobacterium.s__Chromobacterium_violaceum	13.898	0
3.5.1.62: Acetylputrescine deacetylase|g__Roseobacter.s__Roseobacter_denitrificans	10.508	0
3.5.1.68: N-formylglutamate deformylase	80.32	0
3.5.1.68: N-formylglutamate deformylase|g__Roseobacter.s__Roseobacter_denitrificans	80.32	0
3.5.1.78: Glutathionylspermidine amidase	66.008	0
3.5.1.78: Glutathionylspermidine amidase|g__Escherichia.s__Escherichia_coli	38.744	0
3.5.1.78: Glutathionylspermidine amidase|g__Staphylococcus.s__Staphylococcus_epidermidis	27.264	0
3.5.1.88: Peptide deformylase	143.503	0
3.5.1.88: Peptide deformylase|g__Corynebacterium.s__Corynebacterium_glutamicum	83.725	0
3.5.1.88: Peptide deformylase|g__Polaromonas.s__Polaromonas_naphthalenivorans	59.778	0
3.5.1.91: N-substituted formamide deformylase	17.456	0
3.5.1.91: N-substituted formamide deformylase|g__Escherichia.s__Escherichia_coli	17.456	0
3.5.1.94: Gamma-glutamyl-gamma-aminobutyrate hydrolase	35.43	0
3.5.1.94: Gamma-glutamyl-gamma-aminobutyrate hydrolase|g__Escherichia.s__Escherichia_coli	35.43	0
3.5.2.2: Dihydropyrimidinase	15.562	0
3.5.2.2: Dihydropyrimidinase|g__Escherichia.s__Escherichia_coli	15.562	0
3.5.2.3: Dihydroorotase	7.237	0
3.5.2.3: Dihydroorotase|unclassified	7.237	0
3.5.2.5: Allantoinase	85.302	0
3.5.2.5: Allantoinase|g__Escherichia.s__Escherichia_coli	61.887	0
3.5.2.5: Allantoinase|unclassified	23.415	0
3.5.2.6: Beta-lactamase	37.108	0
3.5.2.6: Beta-lactamase|g__Escherichia.s__Escherichia_coli	37.108	0
3.5.2.7: Imidazolonepropionase	43.533	0
3.5.2.7: Imidazolonepropionase|g__Chromobacterium.s__Chromobacterium_violaceum	12.816	0
3.5.2.7: Imidazolonepropionase|g__Roseobacter.s__Roseobacter_denitrificans	30.717	0
3.5.2.9: 5-oxoprolinase (ATP-hydrolyzing)	6.318	0
3.5.2.9: 5-oxoprolinase (ATP-hydrolyzing)|unclassified	6.318	0
3.5.3.11: Agmatinase	51.721	0
3.5.3.11: Agmatinase|g__Escherichia.s__Escherichia_coli	22.481	0
3.5.3.11: Agmatinase|unclassified	29.241	0
3.5.3.23: N-succinylarginine dihydrolase	60.502	0
3.5.3.23: N-succinylarginine dihydrolase|g__Chromobacterium.s__Chromobacterium_violaceum	15.346	0
3.5.3.23: N-succinylarginine dihydrolase|g__Escherichia.s__Escherichia_coli	45.156	0
3.5.3.6: Arginine deiminase	65.73	0
3.5.3.6: Arginine deiminase|unclassified	65.73	0
3.5.3.8: Formimidoylglutamase	73.75	0
3.5.3.8: Formimidoylglutamase|g__Chromobacterium.s__Chromobacterium_violaceum	73.75	0
3.5.4.10: IMP cyclohydrolase	28.334	0
3.5.4.10: IMP cyclohydrolase|g__Polaromonas.s__Polaromonas_naphthalenivorans	28.334	0
3.5.4.16: GTP cyclohydrolase I	169.917	0
3.5.4.16: GTP cyclohydrolase I|g__Corynebacterium.s__Corynebacterium_glutamicum	100.132	0
3.5.4.16: GTP cyclohydrolase I|g__Roseobacter.s__Roseobacter_denitrificans	18.123	0
3.5.4.16: GTP cyclohydrolase I|unclassified	51.661	0
3.5.4.19: Phosphoribosyl-AMP cyclohydrolase	5.139	0
3.5.4.19: Phosphoribosyl-AMP cyclohydrolase|unclassified	5.139	0
3.5.4.1: Cytosine deaminase	54.975	0
3.5.4.1: Cytosine deaminase|g__Escherichia.s__Escherichia_coli	21.524	0
3.5.4.1: Cytosine deaminase|unclassified	33.451	0
3.5.4.25: GTP cyclohydrolase II	22.216	0
3.5.4.25: GTP cyclohydrolase II|unclassified	22.216	0
3.5.4.26: Diaminohydroxyphosphoribosylaminopyrimidine deaminase	61.081	0
3.5.4.26: Diaminohydroxyphosphoribosylaminopyrimidine deaminase|g__Corynebacterium.s__Corynebacterium_glutamicum	17.28	0
3.5.4.26: Diaminohydroxyphosphoribosylaminopyrimidine deaminase|g__Escherichia.s__Escherichia_coli	32.045	0
3.5.4.26: Diaminohydroxyphosphoribosylaminopyrimidine deaminase|unclassified	11.757	0
3.5.4.2: Adenine deaminase	145.556	0
3.5.4.2: Adenine deaminase|g__Escherichia.s__Escherichia_coli	38.873	0
3.5.4.2: Adenine deaminase|g__Polaromonas.s__Polaromonas_naphthalenivorans	60.673	0
3.5.4.2: Adenine deaminase|g__Roseobacter.s__Roseobacter_denitrificans	8.346	0
3.5.4.2: Adenine deaminase|unclassified	37.664	0
3.5.4.33: tRNA(adenine(34)) deaminase	169.229	0
3.5.4.33: tRNA(adenine(34)) deaminase|g__Chromobacterium.s__Chromobacterium_violaceum	11.245	0
3.5.4.33: tRNA(adenine(34)) deaminase|g__Corynebacterium.s__Corynebacterium_glutamicum	69.835	0
3.5.4.33: tRNA(adenine(34)) deaminase|g__Polaromonas.s__Polaromonas_naphthalenivorans	48.079	0
3.5.4.33: tRNA(adenine(34)) deaminase|unclassified	40.071	0
3.5.4.3: Guanine deaminase	9.09	0
3.5.4.3: Guanine deaminase|g__Roseobacter.s__Roseobacter_denitrificans	9.09	0
3.5.99.10: 2-iminobutanoate/2-iminopropanoate deaminase	6.679	0
3.5.99.10: 2-iminobutanoate/2-iminopropanoate deaminase|unclassified	6.679	0
3.5.99.2: Aminopyrimidine aminohydrolase	68.853	0
3.5.99.2: Aminopyrimidine aminohydrolase|g__Escherichia.s__Escherichia_coli	17.581	0
3.5.99.2: Aminopyrimidine aminohydrolase|g__Roseobacter.s__Roseobacter_denitrificans	51.272	0
3.5.99.7: 1-aminocyclopropane-1-carboxylate deaminase	11.07	0
3.5.99.7: 1-aminocyclopropane-1-carboxylate deaminase|unclassified	11.07	0
3.6.1.13: ADP-ribose diphosphatase	58.823	0
3.6.1.13: ADP-ribose diphosphatase|g__Roseobacter.s__Roseobacter_denitrificans	10.28	0
3.6.1.13: ADP-ribose diphosphatase|unclassified	48.544	0
3.6.1.1: Inorganic diphosphatase	35.114	0
3.6.1.1: Inorganic diphosphatase|g__Escherichia.s__Escherichia_coli	19.804	0
3.6.1.1: Inorganic diphosphatase|unclassified	15.31	0
3.6.1.22: NAD(+) diphosphatase	48.446	0
3.6.1.22: NAD(+) diphosphatase|unclassified	48.446	0
3.6.1.25: Triphosphatase	37.494	0
3.6.1.25: Triphosphatase|g__Escherichia.s__Escherichia_coli	37.494	0
3.6.1.27: Undecaprenyl-diphosphate phosphatase	401.833	0
3.6.1.27: Undecaprenyl-diphosphate phosphatase|g__Chromobacterium.s__Chromobacterium_violaceum	50.311	0
3.6.1.27: Undecaprenyl-diphosphate phosphatase|g__Corynebacterium.s__Corynebacterium_glutamicum	40.743	0
3.6.1.27: Undecaprenyl-diphosphate phosphatase|g__Escherichia.s__Escherichia_coli	269.859	0
3.6.1.27: Undecaprenyl-diphosphate phosphatase|unclassified	40.92	0
3.6.1.31: Phosphoribosyl-ATP diphosphatase	51.033	0
3.6.1.31: Phosphoribosyl-ATP diphosphatase|g__Corynebacterium.s__Corynebacterium_glutamicum	51.033	0
3.6.1.40: Guanosine-5'-triphosphate,3'-diphosphate diphosphatase	56.869	0
3.6.1.40: Guanosine-5'-triphosphate,3'-diphosphate diphosphatase|unclassified	56.869	0
3.6.1.41: Bis(5'-nucleosyl)-tetraphosphatase (symmetrical)	6.532	0
3.6.1.41: Bis(5'-nucleosyl)-tetraphosphatase (symmetrical)|unclassified	6.532	0
3.6.1.45: UDP-sugar diphosphatase	164.789	0
3.6.1.45: UDP-sugar diphosphatase|g__Escherichia.s__Escherichia_coli	112.013	0
3.6.1.45: UDP-sugar diphosphatase|unclassified	52.775	0
3.6.1.54: UDP-2,3-diacylglucosamine diphosphatase	33.646	0
3.6.1.54: UDP-2,3-diacylglucosamine diphosphatase|g__Chromobacterium.s__Chromobacterium_violaceum	15.021	0
3.6.1.54: UDP-2,3-diacylglucosamine diphosphatase|g__Escherichia.s__Escherichia_coli	18.625	0
3.6.1.66: XTP/dITP diphosphatase	85.885	0
3.6.1.66: XTP/dITP diphosphatase|g__Corynebacterium.s__Corynebacterium_glutamicum	48.436	0
3.6.1.66: XTP/dITP diphosphatase|g__Escherichia.s__Escherichia_coli	20.413	0
3.6.1.66: XTP/dITP diphosphatase|unclassified	17.036	0
3.6.1.67: Dihydroneopterin triphosphate diphosphatase	92.572	0
3.6.1.67: Dihydroneopterin triphosphate diphosphatase|g__Escherichia.s__Escherichia_coli	92.572	0
3.6.1.7: Acylphosphatase	13.03	0
3.6.1.7: Acylphosphatase|unclassified	13.03	0
3.6.1.8: ATP diphosphatase	107.403	0
3.6.1.8: ATP diphosphatase|g__Escherichia.s__Escherichia_coli	11.027	0
3.6.1.8: ATP diphosphatase|unclassified	96.376	0
3.6.3.12: Potassium-transporting ATPase	9.236	0
3.6.3.12: Potassium-transporting ATPase|unclassified	9.236	0
3.6.3.14: H(+)-transporting two-sector ATPase	632.82	0
3.6.3.14: H(+)-transporting two-sector ATPase|g__Escherichia.s__Escherichia_coli	486.561	0
3.6.3.14: H(+)-transporting two-sector ATPase|g__Polaromonas.s__Polaromonas_naphthalenivorans	34.018	0
3.6.3.14: H(+)-transporting two-sector ATPase|unclassified	112.241	0
3.6.3.16: Arsenite-transporting ATPase	18.238	0
3.6.3.16: Arsenite-transporting ATPase|g__Polaromonas.s__Polaromonas_naphthalenivorans	18.238	0
3.6.3.17: Monosaccharide-transporting ATPase	490.754	0
3.6.3.17: Monosaccharide-transporting ATPase|g__Escherichia.s__Escherichia_coli	124.884	0
3.6.3.17: Monosaccharide-transporting ATPase|g__Polaromonas.s__Polaromonas_naphthalenivorans	71.767	0
3.6.3.17: Monosaccharide-transporting ATPase|g__Staphylococcus.s__Staphylococcus_epidermidis	15.672	0
3.6.3.17: Monosaccharide-transporting ATPase|unclassified	278.432	0
3.6.3.19: Maltose-transporting ATPase	32.264	0
3.6.3.19: Maltose-transporting ATPase|unclassified	32.264	0
3.6.3.20: Glycerol-3-phosphate-transporting ATPase	105.458	0
3.6.3.20: Glycerol-3-phosphate-transporting ATPase|g__Corynebacterium.s__Corynebacterium_glutamicum	10.194	0
3.6.3.20: Glycerol-3-phosphate-transporting ATPase|g__Escherichia.s__Escherichia_coli	95.264	0
3.6.3.24: Nickel-transporting ATPase	22.477	0
3.6.3.24: Nickel-transporting ATPase|g__Escherichia.s__Escherichia_coli	22.477	0
3.6.3.25: Sulfate-transporting ATPase	6.452	0
3.6.3.25: Sulfate-transporting ATPase|unclassified	6.452	0
3.6.3.27: Phosphate-transporting ATPase	104.153	0
3.6.3.27: Phosphate-transporting ATPase|g__Escherichia.s__Escherichia_coli	104.153	0
3.6.3.28: Phosphonate-transporting ATPase	33.556	0
3.6.3.28: Phosphonate-transporting ATPase|g__Chromobacterium.s__Chromobacterium_violaceum	12.799	0
3.6.3.28: Phosphonate-transporting ATPase|g__Roseobacter.s__Roseobacter_denitrificans	20.757	0
3.6.3.2: Magnesium-importing ATPase	79.491	0
3.6.3.2: Magnesium-importing ATPase|g__Escherichia.s__Escherichia_coli	37.092	0
